CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE
4119806	4178972	4729.24696000000	2015-06-15 00:00:00.000	30002-1162	AVONDALE ESTATES	GA
933830	675588	4728.40791000000	2013-08-18 00:00:00.000	05739	Danby	VT
20436750264	43449539	4725.38016000000	2019-06-11 00:00:00.000	91402-3316	Panorama City	CA
17100750262	59071483	4725.36755000000	2019-04-18 00:00:00.000	29472-3063	RIDGEVILLE	SC
2580002631	32295307	4722.82180000000	2018-03-19 04:00:00.000	33647-2504	TAMPA	FL
3109477	10608033	4722.65361000000	2016-10-04 00:00:00.000	41653	Prestonsburg	KY
7522500619	46116970	4717.36201000000	2020-08-01 04:00:00.000	70005-3828	Metairie	LA
148413	216976	4714.90627000000	2012-08-05 00:00:00.000	08850-1851	MILLTOWN	NJ
2954813	2497380	4714.79413000000	2014-10-10 00:00:00.000	33034-1416	HOMESTEAD	FL
773502532	18714174	4713.52297000000	2017-06-23 00:00:00.000	02830-1343	HARRISVILLE	RI
8991731	7901889	4711.60401000000	2016-05-18 00:00:00.000	12106	Kinderhook	NY
62007847282	266939726	4711.35551000000	2022-08-01 04:00:00.000	23005-7640	ASHLAND	VA
8033441	4388387	4710.91848000000	2015-07-07 00:00:00.000	75165-0016	Waxahachie	TX
123500166	12617731	4707.61880000000	2018-02-06 00:00:00.000	13775	Franklin	NY
5781466	5990789	4706.35738000000	2015-12-21 00:00:00.000	01749-2607	HUDSON	MA
1962257627	26847748	4704.53764000000	2017-12-20 00:00:00.000	29687-3560	Taylors	SC
7778188	2818906	4704.29187000000	2014-12-02 00:00:00.000	92007-2208	CARDIFF BY THE SEA	CA
6106	19383	4702.02792000000	2011-10-19 04:00:00.000	93428-4483	cambria	CA
4000285	3704566	4701.27696000000	2015-04-09 00:00:00.000	85331	Cave Creek	AZ
3267002122	34826046	4701.08878000000	2018-05-04 00:00:00.000	91108-2847	San Marino	CA
3145080	10832117	4700.89722000000	2016-10-15 00:00:00.000	45236	Cincinnati	OH
35063139003	104760303	4699.79464000000	2020-07-26 04:00:00.000	21756-1714	KEEDYSVILLE	MD
52273	60929	4699.53529000000	2012-01-08 00:00:00.000	29681-7224	Simpsonville	SC
2032752902	27472965	4698.24385000000	2017-12-30 05:00:00.000	14476	Kendall	NY
2884982	319247	4696.15983000000	2012-11-18 05:00:00.000	30277-2114	SHARPSBURG	GA
1931208	9515026	4693.54567000000	2016-08-10 00:00:00.000	95648	lincoln	CA
74777581748	912114425	4692.09759000000	2023-04-10 04:00:00.000	40065-9800	SHELBYVILLE	KY
31103507855	92562983	4691.48646000000	2020-04-09 00:00:00.000	26101-8646	PARKERSBURG	WV
2401501992	30832234	4691.06184000000	2018-02-22 00:00:00.000	11743	Huntington	NY
759502288	18622925	4690.78115000000	2017-06-20 04:00:00.000	38756-9430	LELAND	MS
7914791	3377470	4690.50874000000	2015-02-24 00:00:00.000	92243	El Centro	CA
6873175	1341354	4689.18709000000	2014-02-08 00:00:00.000	44072-9766	NOVELTY	OH
148344	8274669	4686.84016000000	2016-06-05 04:00:00.000	06801	Bethel	CT
4878000324	38911478	4685.87625000000	2018-07-20 00:00:00.000	34786-5320	Windermere	FL
46583890629	160363529	4685.76475000000	2021-08-20 00:00:00.000	44278-3427	TALLMADGE	OH
7049635	1975750	4685.03906000000	2014-07-02 00:00:00.000	98365-8249	PORT LUDLOW	WA
4164478	569955	4684.86802000000	2014-07-07 04:00:00.000	60102-2823	ALGONQUIN	IL
409259255	15670417	4684.38655000000	2017-03-31 00:00:00.000	11772	East Patchogue	NY
8031243	4370070	4684.26458000000	2015-07-05 00:00:00.000	11375-5572	FOREST HILLS	NY
6069744	7728425	4683.40970000000	2016-05-04 00:00:00.000	32181-2219	POMONA PARK	FL
45751423	11892879	4681.04379000000	2016-11-29 00:00:00.000	78223-1521	SAN ANTONIO	TX
2130659	9835780	4680.39364000000	2016-08-26 00:00:00.000	19348-1326	Kennett Square	PA
45028364413	151952514	4679.38482000000	2021-06-25 04:00:00.000	78255-3637	SAN ANTONIO	TX
901229	8139780	4678.56533000000	2016-05-29 00:00:00.000	30292	Williamson	GA
22821002168	67925531	4677.12797000000	2019-07-24 04:00:00.000	78212-3132	SAN ANTONIO	TX
15804752386	44075043	4675.39494000000	2019-03-26 04:00:00.000	57201-6007	WATERTOWN	SD
22944005176	68233341	4673.51113000000	2019-07-28 04:00:00.000	89148	Las Vegas	NV
7552501691	46174903	4672.95768000000	2019-01-23 00:00:00.000	14210-2527	BUFFALO	NY
943611	8771312	4672.70296000000	2016-07-02 04:00:00.000	85022-4119	Phoenix	AZ
2774498	278322	4670.24061000000	2012-10-07 00:00:00.000	34481-3220	OCALA	FL
53381351011	206759498	4668.62006000000	2022-02-07 00:00:00.000	44212-1240	BRUNSWICK	OH
2578503133	32278131	4667.10279000000	2018-03-19 00:00:00.000	27893-9274	WILSON	NC
7925976	3466563	4667.05718000000	2015-04-24 00:00:00.000	77494-1192	Katy	TX
57919572959	886804983	4664.13512000000	2022-05-06 00:00:00.000	70002-1942	METAIRIE	LA
1794905	1360494	4662.27294000000	2014-02-13 05:00:00.000	48130-9603	dexter	MI
2526002965	31720929	4661.90888000000	2018-03-12 00:00:00.000	07830	Califon	NJ
29382750118	59358505	4661.83756000000	2020-02-15 00:00:00.000	22554-5408	STAFFORD	VA
34080750599	101118390	4660.35678000000	2020-06-26 00:00:00.000	11231-3922	BROOKLYN	NY
8116185	5042089	4660.19945000000	2015-09-22 00:00:00.000	11946	Hampton bays	NY
83961081520	922539199	4659.93522000000	2023-10-12 04:00:00.000	63005-4429	CHESTERFIELD	MO
5836145	6827919	4651.57101000000	2016-02-26 00:00:00.000	90077	Los Angeles	CA
37929584711	116318898	4650.82594000000	2020-10-29 00:00:00.000	06615-7092	STRATFORD	CT
40824818373	132884128	4647.65676000000	2021-01-31 00:00:00.000	33414-7863	WELLINGTON	FL
65622516202	898179521	4647.15781000000	2022-10-03 00:00:00.000	94303-1049	PALO ALTO	CA
4146046	4277719	4647.13418000000	2015-06-23 00:00:00.000	92679	TRABUCO CANYON	CA
4069254	3975835	4646.58864000000	2015-05-16 00:00:00.000	49201-1833	JACKSON	MI
33526750724	99732511	4646.16771000000	2020-06-13 04:00:00.000	95606	BROOKS	CA
143007028	12807088	4643.58561000000	2017-07-14 00:00:00.000	92618-3993	IRVINE	CA
1627501259	24003457	4642.43518000000	2020-04-04 04:00:00.000	33019-1125	HOLLYWOOD	FL
1033695	130284	4640.61309000000	2012-04-21 00:00:00.000	17201	Chambersburg	PA
12081751156	52196646	4639.82281000000	2019-01-24 00:00:00.000	94547-1517	Hercules	CA
616502323	17510655	4639.00470000000	2017-05-21 00:00:00.000	11215-3503	brooklyn	NY
8986545	7864803	4635.63736000000	2016-05-14 04:00:00.000	30082-4702	Smyrna	GA
8656501188	47614441	4635.62535000000	2018-11-30 00:00:00.000	27954-9780	MANTEO	NC
25281755589	73919151	4634.35656000000	2019-10-10 04:00:00.000	89704-9023	WASHOE VALLEY	NV
2776500171	33611222	4634.31476000000	2018-04-12 04:00:00.000	77478-3930	Sugar land	TX
753503061	18569792	4631.96521000000	2017-06-19 04:00:00.000	10025-2407	New York	NY
8966279	7725947	4631.48287000000	2016-05-19 00:00:00.000	11234-3125	Brooklyn	NY
5953251795	42224535	4631.01915000000	2018-09-21 04:00:00.000	77429-3401	CYPRESS	TX
1347000173	19964845	4630.28727000000	2017-09-22 00:00:00.000	44028-9821	Columbia Station	OH
1038000159	20512074	4629.83378000000	2019-02-22 00:00:00.000	60647-1201	Chicago	IL
99036	137778	4629.16595000000	2012-05-01 00:00:00.000	07860-5023	NEWTON	NJ
31796504550	94990675	4628.77575000000	2020-04-29 04:00:00.000	03234-4931	EPSOM	NH
6817171	1145697	4628.23022000000	2013-12-18 00:00:00.000	10710-3524	YONKERS	NY
20913754552	64719212	4628.06483000000	2019-09-27 04:00:00.000	90049-2830	Los Angeles	CA
40345846108	131671180	4626.46093000000	2021-01-19 00:00:00.000	13104-8774	MANLIUS	NY
15867752240	57266481	4625.66444000000	2019-03-27 04:00:00.000	33414-1030	WELLINGTON	FL
7258252277	45611733	4623.21411000000	2018-11-04 00:00:00.000	23322-6020	CHESAPEAKE	VA
874503212	19483850	4622.44088000000	2017-07-14 04:00:00.000	15241-2945	Pittsburgh	PA
6941757	9567741	4621.82518000000	2016-08-12 04:00:00.000	07410-3511	Fair Lawn	NJ
5534750087	40979358	4620.03323000000	2018-08-27 00:00:00.000	34638-7833	Land O Lakes	FL
1992344	1609914	4617.41770000000	2014-04-14 00:00:00.000	76052-4617	HASLET	TX
58941834051	888251362	4616.77709000000	2022-05-20 00:00:00.000	90403-3245	SANTA MONICA	CA
56175337840	258494254	4615.81824000000	2022-04-14 04:00:00.000	33322-4113	FORT LAUDERDALE	FL
256251843	14086581	4614.58489000000	2017-02-12 05:00:00.000	28905-8569	Marble	NC
24090251222	70836761	4614.57058000000	2020-05-25 04:00:00.000	90302-7074	INGLEWOOD	CA
71062076483	906987865	4611.60834000000	2023-01-22 05:00:00.000	37075-8454	HENDERSONVILLE	TN
2350754139	30430558	4611.00459000000	2018-10-06 04:00:00.000	32571-9819	MILTON	FL
2886000668	33879896	4610.49462000000	2018-04-16 00:00:00.000	10901-5530	SUFFERN	NY
19638750506	62725345	4610.02742000000	2019-07-14 00:00:00.000	73034-4531	EDMOND	OK
63348336164	895072796	4608.18169000000	2022-08-17 00:00:00.000	77494-4876	Katy	TX
35194764419	96935449	4605.43053000000	2020-07-30 00:00:00.000	94559-9738	NAPA	CA
2126026	9929735	4604.83381000000	2016-09-09 04:00:00.000	29566	Little River	SC
206781	282882	4603.83020000000	2013-11-29 00:00:00.000	10039-1212	NEW YORK	NY
24124007027	70915228	4603.75229000000	2019-09-02 04:00:00.000	17033-1215	HERSHEY	PA
39258617693	128338544	4602.94354000000	2020-12-18 05:00:00.000	22181-5437	VIENNA	VA
1756056	1240573	4600.40930000000	2014-01-12 00:00:00.000	30033	Decatur	GA
3101531	2573464	4599.46862000000	2014-10-22 04:00:00.000	93727-5339	FRESNO	CA
6932376	1551672	4598.13212000000	2014-03-31 00:00:00.000	39648-8413	MCCOMB	MS
38491347337	122811101	4597.99310000000	2020-11-17 05:00:00.000	55347-5024	EDEN PRAIRIE	MN
2128401	1947816	4596.91513000000	2015-01-21 05:00:00.000	10901	Suffern	NY
2245417	271087	4596.38562000000	2012-09-30 00:00:00.000	25434-3049	Paw Paw	WV
957199	713907	4595.66673000000	2013-09-05 00:00:00.000	15650	Latrobe	PA
30590250140	60527645	4595.12283000000	2020-03-19 00:00:00.000	05079-9656	Vershire	VT
38276571470	119714433	4594.17212000000	2020-11-10 05:00:00.000	05060	RANDOLPH	VT
21945752476	66065449	4593.33808000000	2019-07-06 00:00:00.000	17331-1578	HANOVER	PA
29789751101	87008674	4593.30089000000	2020-02-26 00:00:00.000	17042-5766	LEBANON	PA
782500168	18771165	4592.86298000000	2017-06-25 04:00:00.000	84103-2759	SALT LAKE CITY	UT
2859002	2331750	4590.04442000000	2014-09-11 00:00:00.000	33414-8028	WELLINGTON	FL
5010448	5038555	4589.68063000000	2015-09-22 00:00:00.000	21228	Catonsville	MD
31034757675	92232629	4584.33635000000	2020-04-06 04:00:00.000	97210-3301	PORTLAND	OR
415251260	15737992	4583.64852000000	2017-04-02 00:00:00.000	85262-3661	SCOTTSDALE	AZ
38889334393	126045616	4583.05738000000	2021-07-07 00:00:00.000	85258-1335	SCOTTSDALE	AZ
8074411	4731778	4582.02813000000	2015-08-18 04:00:00.000	94598-5411	Walnut Creek	CA
7264252887	45631927	4581.94604000000	2021-01-06 05:00:00.000	19711-2440	NEWARK	DE
4037160	3326287	4581.16855000000	2016-04-06 04:00:00.000	92663	NEWPORT BEACH	CA
584500199	17279671	4573.68426000000	2017-05-15 00:00:00.000	07304-1706	JERSEY CITY	NJ
82520393345	920719910	4572.93199000000	2023-09-11 04:00:00.000	35463-8501	FOSTERS	AL
5591751701	41123571	4572.54344000000	2018-08-25 04:00:00.000	80731	Haxtun	CO
13566750410	54301258	4571.11551000000	2019-02-18 00:00:00.000	22534-9573	PARTLOW	VA
27327755830	81580787	4569.95921000000	2019-12-18 00:00:00.000	28081-4874	KANNAPOLIS	NC
4095985	4091368	4568.87965000000	2015-06-15 00:00:00.000	20905-5136	SILVER SPRING	MD
16710750807	58444028	4566.63423000000	2019-04-16 04:00:00.000	30354-3932	Atlanta	GA
8904100	7265904	4565.78662000000	2016-03-31 00:00:00.000	45895	Wapakoneta	OH
2205761	1968323	4565.61476000000	2015-10-13 04:00:00.000	96103	Graeagle	CA
23817007300	70293194	4564.09803000000	2019-09-01 04:00:00.000	62025-6633	EDWARDSVILLE	IL
1833262386	25660921	4563.98634000000	2017-11-30 00:00:00.000	46151-5960	MARTINSVILLE	IN
7078367	10081556	4562.73460000000	2016-09-08 00:00:00.000	77539-7465	DICKINSON	TX
2873433	2242623	4562.28455000000	2014-08-24 00:00:00.000	55306-5085	Burnsville	MN
26368501368	78478432	4561.84671000000	2019-11-23 00:00:00.000	01960-4507	WEST PEABODY	MA
3880335	11261697	4557.32557000000	2017-10-24 04:00:00.000	06331-1501	CANTERBURY	CT
24462252849	71670788	4556.71627000000	2020-08-28 04:00:00.000	89134-6358	LAS VEGAS	NV
7672501316	46270443	4555.98497000000	2018-11-14 00:00:00.000	43112	Carroll	OH
4114307	8617523	4555.95819000000	2016-07-07 00:00:00.000	53072-6706	Pewaukee	WI
317002717	14664468	4555.04939000000	2017-03-02 00:00:00.000	37189-9778	WHITES CREEK	TN
2257759825	29680812	4555.04197000000	2018-02-02 05:00:00.000	34604-8072	BROOKSVILLE	FL
46973145659	162427146	4554.94864000000	2021-08-27 04:00:00.000	52068-7049	PEOSTA	IA
9225751510	48296557	4554.36916000000	2018-12-09 05:00:00.000	85215-1058	Mesa	AZ
1474500580	23055588	4553.05703000000	2017-10-10 04:00:00.000	06793	Washington	CT
4855588	5089264	4551.94668000000	2015-09-28 00:00:00.000	78624-5627	FREDERICKSBURG	TX
28076002181	83315912	4551.65802000000	2020-01-10 05:00:00.000	19565-9769	WERNERSVILLE	PA
3015753	2451903	4551.64947000000	2014-10-28 04:00:00.000	32570-8831	MILTON	FL
114122	8186091	4551.36131000000	2016-05-31 04:00:00.000	60433	Joliet	IL
886983	560190	4550.79417000000	2013-06-17 00:00:00.000	90210-3410	Beverly Hills	CA
33871000891	99702123	4550.12506000000	2020-06-21 04:00:00.000	98557-9659	MCCLEARY	WA
6221370	860822	4548.12763000000	2013-10-29 00:00:00.000	15218-2009	PITTSBURGH	PA
8464500203	47339340	4547.45817000000	2018-12-15 05:00:00.000	08086-3022	Thorofare	NJ
2175256210	26727526	4545.78994000000	2018-01-20 00:00:00.000	26003-7404	Wheeling	WV
97586	117321	4543.42369000000	2016-06-18 00:00:00.000	47408	Bloomington	IN
828169	503652	4541.16657000000	2013-05-07 04:00:00.000	32130-3424	DE LEON SPRINGS	FL
330500127	14789776	4540.72975000000	2017-03-06 00:00:00.000	13066-2549	FAYETTEVILLE	NY
17454752557	59541349	4539.86298000000	2019-04-22 00:00:00.000	95688-9297	VACAVILLE	CA
4830331	4997612	4539.19806000000	2015-09-17 00:00:00.000	60656-3737	Chicago	IL
31034755738	92201354	4538.71715000000	2020-04-10 00:00:00.000	76028-8019	BURLESON	TX
17850750193	60151926	4537.94870000000	2020-03-04 05:00:00.000	78660-3162	Pflugerville	TX
10488751349	49923592	4537.33589000000	2018-12-29 00:00:00.000	34428-6492	CRYSTAL RIVER	FL
1857493	9454290	4535.43520000000	2017-08-29 00:00:00.000	47905	Lafayette	IN
81500701	12235847	4534.40290000000	2016-12-11 05:00:00.000	10021	New York	NY
60764593228	264920085	4534.07294000000	2022-07-30 00:00:00.000	22503-4178	LANCASTER	VA
22443004092	67290624	4534.02065000000	2019-09-12 00:00:00.000	27932-9705	EDENTON	NC
2035182	9760081	4532.97449000000	2016-08-24 04:00:00.000	78624	Fredericksburg	TX
4770000056	38578179	4531.53816000000	2018-07-14 04:00:00.000	87401-2086	Farmington	NM
5585750571	41092610	4530.89027000000	2018-08-25 04:00:00.000	32751-6923	MAITLAND	FL
48623679985	174933508	4529.71016000000	2021-10-13 00:00:00.000	78738-7651	AUSTIN	TX
60127821877	263851310	4528.99938000000	2022-06-10 04:00:00.000	01523-2235	LANCASTER	MA
50587871843	196616542	4525.76960000000	2022-10-01 00:00:00.000	06907-1734	STAMFORD	CT
2325250991	30236720	4523.71985000000	2018-02-11 00:00:00.000	47374-1803	RICHMOND	IN
39765318768	129640617	4523.43756000000	2021-01-01 00:00:00.000	33146-2107	MIAMI	FL
11306665	11538932	4522.83792000000	2016-11-16 05:00:00.000	35674-2702	TUSCUMBIA	AL
25573752022	73646445	4521.81981000000	2019-10-21 04:00:00.000	10028-7420	NEW YORK	NY
62790343097	894291401	4521.55248000000	2022-08-06 04:00:00.000	98940-0017	RONALD	WA
42400363422	140654502	4521.15612000000	2021-03-29 00:00:00.000	66049-3755	LAWRENCE	KS
109250194	12512880	4517.35292000000	2016-12-21 05:00:00.000	92028	Fallbrook	CA
7780906	10834833	4516.71138000000	2016-10-15 04:00:00.000	44313-5366	AKRON	OH
1168897	1092703	4515.67558000000	2013-12-05 00:00:00.000	34431-3335	Dunnellon	FL
4089984	3551912	4514.63894000000	2015-03-20 00:00:00.000	47465	Switz City	IN
7083561	2101942	4513.63404000000	2014-09-21 04:00:00.000	29672-9000	SENECA	SC
1384501075	22517463	4513.47008000000	2017-09-27 00:00:00.000	07461-4010	SUSSEX	NJ
10860752789	50464775	4513.42361000000	2019-01-04 00:00:00.000	28804-9619	Asheville	NC
902145	8143432	4512.74101000000	2016-05-30 00:00:00.000	10803	Pelham	NY
177500551	13144620	4512.72226000000	2017-07-19 04:00:00.000	08004-2417	Atco	NJ
2724002743	33449687	4512.10367000000	2018-04-09 04:00:00.000	77355-4677	MAGNOLIA	TX
2141379	1857274	4509.62751000000	2014-06-08 00:00:00.000	05866-9605	Sheffield	VT
4119128	4173508	4508.15998000000	2015-06-11 00:00:00.000	95685-9707	Sutter Creek	CA
2992648	2555880	4507.06002000000	2014-10-19 00:00:00.000	06877-2422	Ridgefield	CT
67504863509	901584722	4506.79667000000	2022-11-14 05:00:00.000	58348-9684	MADDOCK	ND
587500425	17299755	4505.50845000000	2017-05-15 00:00:00.000	34465-2046	BEVERLY HILLS	FL
4975250769	39244198	4504.61694000000	2018-07-25 04:00:00.000	29072	lexington	SC
1590003839	23794502	4503.38153000000	2017-10-26 04:00:00.000	30549-7438	JEFFERSON	GA
4051200	3390016	4500.55512000000	2015-02-26 00:00:00.000	77859	Hearne	TX
38144835562	117102680	4498.17578000000	2020-10-31 00:00:00.000	15102-3546	BETHEL PARK	PA
6145382	8011065	4497.36610000000	2016-05-23 00:00:00.000	32210	Jacksonville	FL
41239287635	134519624	4496.88015000000	2021-03-24 00:00:00.000	78070-5767	SPRING BRANCH	TX
2377756025	30636671	4496.79975000000	2018-02-18 05:00:00.000	80401-5073	GOLDEN	CO
40111085897	130929600	4496.56160000000	2021-01-12 00:00:00.000	10011	NEW YORK	NY
722500052	17624493	4496.25584000000	2017-06-12 04:00:00.000	82901	Rock Springs	WY
2929091	2335135	4494.10454000000	2014-09-11 04:00:00.000	60096-1309	Winthrop Harbor	IL
5950496	7297142	4492.85565000000	2016-04-03 04:00:00.000	46123-7650	AVON	IN
313251389	14628758	4491.98077000000	2017-04-15 04:00:00.000	75454-2659	Melissa	TX
2335754503	30325792	4491.56671000000	2018-02-12 05:00:00.000	80106-9229	Elbert	CO
2208251946	29286464	4489.73548000000	2018-01-25 05:00:00.000	14622-2402	Rochester	NY
1311006046	22183049	4488.87860000000	2017-09-18 00:00:00.000	95688-9605	Vacaville	CA
5016430	5666759	4487.90006000000	2015-11-23 05:00:00.000	45874-9628	OHIO CITY	OH
661504848	17845269	4487.66805000000	2017-05-30 00:00:00.000	43793-9255	Woodsfield	OH
203915	303916	4485.94199000000	2012-11-02 00:00:00.000	17257-8610	Shippensburg	PA
50992591642	198060050	4485.40209000000	2021-12-09 05:00:00.000	01545-4055	SHREWSBURY	MA
2679004335	33032384	4482.43750000000	2019-02-27 00:00:00.000	33136-3247	MIAMI	FL
7847903	11086098	4480.79669000000	2016-10-27 00:00:00.000	17003-8422	Annville	PA
40168841339	131222866	4479.13953000000	2021-01-15 00:00:00.000	34974-1082	OKEECHOBEE	FL
704502340	18189121	4479.11376000000	2017-06-08 04:00:00.000	93432	Creston	CA
26005753955	76275346	4479.01537000000	2019-11-07 05:00:00.000	10960-3904	NYACK	NY
2919691	10432107	4478.48614000000	2016-09-26 04:00:00.000	33021-2617	Hollywood	FL
425750077	15873428	4478.40883000000	2017-04-06 00:00:00.000	46140	Greenfield	IN
3405001245	35155017	4476.99214000000	2018-05-10 00:00:00.000	33597	webster	FL
155750088	12933976	4476.94168000000	2017-01-07 05:00:00.000	98004-5732	BELLEVUE	WA
5785938	6692106	4476.86005000000	2016-02-16 00:00:00.000	27703-8549	DURHAM	NC
26005755912	76223181	4476.54453000000	2019-11-07 00:00:00.000	91325-3230	NORTHRIDGE	CA
71244080673	279191387	4475.78778000000	2023-01-26 00:00:00.000	34113-8185	NAPLES	FL
2796000161	33638388	4475.00368000000	2018-04-12 04:00:00.000	34652-2917	New Port Richey	FL
92705640447	300004905	4473.73493000000	2024-04-16 00:00:00.000	14706-1121	ALLEGANY	NY
4141500635	37009306	4473.14776000000	2018-09-20 04:00:00.000	17601	Lancastef	PA
3310501371	34931092	4472.79917000000	2018-05-06 00:00:00.000	11105-2101	Astoria	NY
82127261306	920372524	4472.70424000000	2023-09-04 00:00:00.000	64625-9203	BRECKENRIDGE	MO
161002805	11108258	4472.28206000000	2017-01-08 00:00:00.000	91750-3239	La Verne	CA
59754121	11997658	4471.91905000000	2016-12-02 00:00:00.000	12603	Poughkeepsie	NY
5840283	6238482	4471.83612000000	2018-10-05 00:00:00.000	95404	Santa Rosa	CA
37555124425	112750613	4470.44695000000	2020-10-29 00:00:00.000	17325-2809	GETTYSBURG	PA
1224001461	21599153	4468.71854000000	2017-09-03 04:00:00.000	37110-7892	MCMINNVILLE	TN
861891	522724	4467.44875000000	2013-07-20 04:00:00.000	85616	Huachuca City	AZ
4963647	5510685	4467.00661000000	2015-11-11 00:00:00.000	07661-2127	River edge	NJ
1109068	1051991	4465.72558000000	2013-11-26 00:00:00.000	46383-8345	Valparaiso	IN
80790336598	918967797	4465.62089000000	2023-08-07 00:00:00.000	75080-7410	RICHARDSON	TX
1170001103	21301035	4464.69221000000	2017-08-27 00:00:00.000	78733-6506	AUSTIN	TX
8770922	6172542	4462.99791000000	2016-01-14 05:00:00.000	01085-1405	WESTFIELD	MA
8428502810	46950628	4462.84625000000	2018-11-26 05:00:00.000	91701-3427	RANCHO CUCAMONGA	CA
398750578	15561272	4461.40988000000	2017-03-28 00:00:00.000	15068	New Kensgington	PA
12744751729	53191604	4459.45011000000	2019-02-19 00:00:00.000	43201-3231	COLUMBUS	OH
2839401	2300778	4457.44395000000	2014-09-05 00:00:00.000	46201-1837	INDIANAPOLIS	IN
1959253402	26844292	4455.37841000000	2017-12-20 00:00:00.000	97478-8715	Springfield	OR
2965875	2515572	4453.42514000000	2014-10-12 00:00:00.000	28782-4535	Tryon	NC
4990295	4985328	4452.98122000000	2015-09-16 00:00:00.000	21771-7200	MOUNT AIRY	MD
239003304	13873617	4452.49765000000	2017-02-06 00:00:00.000	17824-7052	elysburg	PA
5806625	6091703	4451.77341000000	2015-12-31 00:00:00.000	77808-9705	Bryan	TX
3805339	8545522	4451.30433000000	2016-06-18 00:00:00.000	63129-4997	SAINT LOUIS	MO
4017243	3764854	4450.73780000000	2015-04-17 00:00:00.000	33331-1809	SW RANCHES	FL
2623500326	32635812	4450.43467000000	2018-04-21 04:00:00.000	13642-3204	GOUVERNEUR	NY
53514088980	207124211	4450.38096000000	2022-02-08 00:00:00.000	33467-1011	LAKE WORTH	FL
8882462	7091567	4448.60588000000	2016-03-18 00:00:00.000	07760	Rumson	NJ
1752051	1288652	4445.15734000000	2014-01-25 00:00:00.000	13069-4177	Fulton	NY
59752503	11963958	4444.75820000000	2016-12-02 00:00:00.000	90240-3733	Downey	CA
7107925	10192076	4443.94980000000	2016-09-14 00:00:00.000	62711	Springfield	IL
10608750475	50080628	4443.03251000000	2018-12-31 05:00:00.000	11554-4937	East Meadow	NY
14931750194	56141740	4442.72330000000	2019-03-12 00:00:00.000	95966-9680	Oroville	CA
5807750849	41724505	4438.38176000000	2018-09-04 04:00:00.000	77583	Rosharon	TX
1762500211	24960392	4438.18621000000	2017-11-19 05:00:00.000	33811	Lakeland	FL
2987532	10561827	4436.61368000000	2016-10-02 00:00:00.000	34677	Oldsmar	FL
328250113	14638104	4435.75523000000	2017-03-05 05:00:00.000	75116-4908	Duncanville	TX
23925754692	70488583	4435.50907000000	2019-08-27 00:00:00.000	24502-2245	LYNCHBURG	VA
3180358	2703253	4435.23839000000	2014-11-20 05:00:00.000	46530-7829	Granger	IN
21630752942	65790450	4429.48391000000	2021-08-20 00:00:00.000	78840-8004	DEL RIO	TX
7974332	3883969	4428.81888000000	2015-05-04 00:00:00.000	30650	Madison	GA
1782001531	25074201	4428.70550000000	2017-12-18 00:00:00.000	33573-6623	SUN CITY CENTER	FL
7804498	2923377	4428.38727000000	2014-12-18 00:00:00.000	46143-1108	GREENWOOD	IN
41394850118	134817477	4425.74528000000	2021-02-16 00:00:00.000	91411-3603	Sherman Oaks	CA
56210351149	883128966	4424.70335000000	2022-04-04 00:00:00.000	33330-4658	FORT LAUDERDALE	FL
22701000348	67744757	4424.06811000000	2019-07-22 04:00:00.000	33707-4016	Gulfport	FL
33001378	11793029	4423.11916000000	2016-11-26 00:00:00.000	33139-2707	MIAMI BEACH	FL
471503144	16430382	4422.08282000000	2017-04-21 00:00:00.000	33021	Hollywood	FL
270501834	14215453	4420.48411000000	2017-02-17 00:00:00.000	07882	Washington	NJ
6221750797	43401440	4419.02874000000	2018-09-30 04:00:00.000	33309-7105	FORT LAUDERDALE	FL
245006237	13943771	4418.13310000000	2017-02-08 05:00:00.000	75044	Garland	TX
1298254797	22018795	4416.19768000000	2017-09-14 00:00:00.000	41056	Maysville	KY
230005359	13786577	4416.14382000000	2017-02-03 00:00:00.000	90069-5206	WEST HOLLYWOOD	CA
125751056	12636775	4415.31646000000	2016-12-27 00:00:00.000	12065	Clifton Park	NY
6035739	7590644	4415.03432000000	2016-04-24 04:00:00.000	33765-1719	CLEARWATER	FL
28186503132	82721639	4414.44176000000	2020-01-12 00:00:00.000	46140-9536	GREENFIELD	IN
1925246	1504653	4413.46541000000	2014-03-20 00:00:00.000	77057-6316	Houston	TX
67618352628	274549059	4412.63939000000	2022-11-13 00:00:00.000	31779-4365	PELHAM	GA
2431501413	31102051	4412.39142000000	2018-02-27 00:00:00.000	22701-9528	CULPEPER	VA
2022251925	25755287	4412.22870000000	2017-12-29 05:00:00.000	30540-0794	ELLIJAY	GA
30694003103	90559602	4411.23186000000	2020-03-23 04:00:00.000	18458-2245	SHOHOLA	PA
31006015185	92069189	4409.44647000000	2020-04-16 00:00:00.000	07830-3529	CALIFON	NJ
11520751065	51408718	4408.36856000000	2019-01-30 05:00:00.000	78236-5568	JBSA LACKLAND	TX
3234556	2808576	4408.13369000000	2015-01-21 00:00:00.000	90034-1937	LOS ANGELES	CA
6758750157	43641624	4407.45796000000	2018-10-19 00:00:00.000	38801-7829	Tupelo	MS
